Ninja Hattori-kun - Ninja wa Syugyou de Gozaru (Japan).nes,0
J.League Fighting Soccer - The King of Ace Strikers (Japan).nes,2
Sanrio Carnival 2 (Japan).nes,3
Super Cartridge Ver 5 - 7 in 1 (Asia) (Unl).nes,14
Aoki Ookami to Shiroki Mejika - Genghis Khan (Japan).nes,3
Castlequest (USA).nes,1
Casino Kid (USA).nes,0
Dragon Scroll - Yomigaerishi Maryuu (Japan).nes,24
Action in New York (Europe).nes,2
"Young Indiana Jones Chronicles, The (USA).nes",18
Nekketsu Kakutou Densetsu (Japan).nes,1
Chris Evert & Ivan Lendl in Top Players' Tennis (USA).nes,1
Moero!! Pro Soccer (Japan).nes,4
Vindicators (USA) (Unl).nes,0
Yoshi (USA).nes,6
Alien Syndrome (Japan).nes,14
Silk Worm (USA).nes,1
"Addams Family, The - Pugsley's Scavenger Hunt (Europe) (Beta).nes",0
"Adventures of Rad Gravity, The (Europe).nes",4
Captain Planet and the Planeteers (Europe).nes,0
Final Fantasy II (USA) (Proto).nes,4
King Neptune's Adventure (USA) (Unl).nes,1
Magical Kid's Doropie (Japan).nes,1
Chiyonofuji no Ooichou (Japan).nes,0
Othello (USA).nes,1
Lee Trevino's Fighting Golf (USA).nes,3
Namco Prism Zone - Dream Master (Japan).nes,1
Nagagutsu o Haita Neko - Sekai Isshuu 80 Nichi Daibouken (Japan).nes,1
Golgo 13 - Daiisshou - Kamigami no Tasogare (Japan).nes,4
Willow (Japan).nes,5
"1999 - Hore, Mitakotoka! Seikimatsu (Japan).nes",12
Ike Ike! Nekketsu Hockey-bu - Subette Koronde Dairantou (Japan).nes,4
Meimon! Daisan Yakyuubu (Japan).nes,8
Jeopardy! Junior Edition (USA).nes,0
Wagyan Land 2 (Japan).nes,5
Rad Racer (Europe).nes,0
Flying Warriors (USA) (Beta).nes,2
Snow Bros. (Japan).nes,17
Ying Xiong Yuan Yi Jing Chuan Qi (China) (Unl).nes,1
Athletic World (USA).nes,6
Uchuusen Cosmo Carrier (Japan).nes,4
Hook (Japan).nes,4
"Great Wall, The (Asia) (PAL) (Unl).nes",0
Mottomo Abunai Deka (Japan).nes,2
Ghost'n Goblins (Europe).nes,7
Nobunaga's Ambition (USA).nes,3
Kid Klown in Night Mayor World (USA).nes,3
Power Blazer (Japan).nes,2
Magmax (Japan).nes,0
Crackout (Europe).nes,3
Kirby's Adventure (USA) (Rev A).nes,8
Adventures of Lolo (USA).nes,0
Romance of the Three Kingdoms (USA).nes,2
Magician (USA) (Beta 1).nes,5
Tiny Toon Adventures (USA).nes,2
Mighty Bomb Jack (USA).nes,0
Balloon Fight (USA).nes,5
Bigfoot (USA).nes,0
Chiisana Obake - Acchi Socchi Kocchi (Japan).nes,4
Attack of the Killer Tomatoes (Europe).nes,6
Dong Dong Nao II - Guo Zhong Ying Wen (Yi) (Asia) (Unl).nes,2
Nintendo World Cup (Europe) (Rev A).nes,2
Zenbei!! Pro Basket (Japan).nes,10
Kyoro-chan Land (Japan).nes,1
Cycle Race - Road Man (Japan).nes,1
Prince of Persia (Germany).nes,0
Felix the Cat (Europe).nes,5
Double Dragon III - The Sacred Stones (USA).nes,1
Mahou no Princess Minky Momo - Remember Dream (Japan).nes,3
Hiryuu no Ken III - 5 Nin no Ryuu Senshi (Japan).nes,3
DuckTales 2 (Europe) (Beta).nes,2
Romance of the Three Kingdoms II (USA).nes,11
DuckTales (USA) (Beta).nes,1
Downtown Special - Kunio-kun no Jidaigeki Da yo Zenin Shuugou! (Japan).nes,9
Little Samson (USA).nes,4
Sakigake!! Otoko Juku - Shippuu Ichi Gou Sei (Japan).nes,1
Satsui no Kaisou - Power Soft Satsujin Jiken (Japan).nes,0
Dragon Fighter (USA).nes,4
Gauntlet (USA) (Unl).nes,2
Rolling Thunder (Japan).nes,6
Shui Guo Li (Asia) (Unl).nes,1
Racket Attack (Europe).nes,2
Swords and Serpents (USA).nes,3
Rocket Ranger (USA).nes,6
10-Yard Fight (Japan) (Rev 1).nes,2
Elevator Action (Japan) (Rev A).nes,0
Esper Dream 2 - Aratanaru Tatakai (Japan).nes,10
Zen - Intergalactic Ninja (Europe).nes,8
Honey Peach - Mei Nv Quan (Asia) (Unl).nes,3
Demon Sword (USA).nes,5
Exodus - Journey to the Promised Land (USA) (v5.0) (Unl).nes,2
Fighting Road (Japan).nes,6
Chou-Wakusei Senki - MetaFight (Japan).nes,7
Capcom Barcelona '92 (Japan).nes,1
Bucky O'Hare (USA).nes,4
Dragon Wars (Japan).nes,5
Don Doko Don 2 (Japan).nes,24
Kekkyoku Nankyoku Daibouken (Japan) (Rev 1).nes,0
Mega Man 5 (Europe).nes,4
Wagyan Land (Japan).nes,7
Circus Charlie (Japan).nes,0
Pin Bot (Europe).nes,1
Tao (Japan).nes,2
Journey to Silius (USA).nes,2
Krazy Kreatures (USA) (Beta) (Unl).nes,0
Godzilla 2 - War of the Monsters (USA).nes,0
AV Mahjong Club (Japan) (Unl).nes,2
Puzznic (Japan).nes,0
Pocket Zaurus - Juu Ouken no Nazo (Japan).nes,4
Advanced Dungeons & Dragons - Heroes of the Lance (Japan).nes,21
Sugoro Quest - Dice no Senshitachi (Japan).nes,1
Godzilla - Monster of Monsters! (USA).nes,2
Rockin' Kats (Europe).nes,0
Sky Kid (USA).nes,30
Squashed (USA) (Proto).nes,4
Baken Hisshou Gaku - Gate In (Japan).nes,3
"Goonies II, The (USA).nes",0
RoboCop (USA).nes,3
Zhen Ben Xi You Ji (Asia) (Unl).nes,12
Akira (Japan).nes,5
Spider-Man - Return of the Sinister Six (USA).nes,4
Mega Man 2 (Europe).nes,3
Klax (USA) (Unl).nes,5
Famicom Shougi - Ryuuousen (Japan) (Beta).nes,0
My Life My Love - Boku no Yume - Watashi no Negai (Japan).nes,3
Shufflepuck Cafe (Japan).nes,0
Shooting Range (USA).nes,1
Spy vs Spy (Europe).nes,0
Totsuzen! Macchoman (Japan).nes,4
Mario Bros. Classic (Europe).nes,6
Highway Star (Japan).nes,0
Bakushou!! Jinsei Gekijou 3 (Japan).nes,4
Rollerball (USA).nes,0
Zhuang Qiu Chuan Shuo Hua Zhuang II - Ball Story (China) (Unl).nes,1
Touhou Kenbun Roku (Japan).nes,5
Bowling (Unknown) (Proto).nes,1
Wily & Right no Rockboard - That's Paradise (Japan).nes,2
Atlantis no Nazo (Japan).nes,0
Argus (Japan).nes,2
Karnov (USA).nes,2
Venus Senki - Back the City (Japan).nes,1
Super Mario Bros. 3 (USA).nes,40
Jaws (USA).nes,0
Silver Eagle (Asia) (PAL) (Unl).nes,5
Xevious (Japan) (En) (Rev 1).nes,2
World Champ - Super Boxing Great Fight (USA).nes,2
Gremlins 2 - The New Batch (Europe).nes,2
Robo Warrior (USA).nes,1
Ultraman Club 2 - Kaettekita Ultraman Club (Japan).nes,2
Dragon Ball - Le Secret du Dragon (France).nes,5
Clu Clu Land (World).nes,8
Dou Zhi Pin Pan - Wisdom Boy (China) (Unl).nes,1
Xenophobe (USA).nes,0
Home Run Nighter '90 - The Pennant League (Japan).nes,4
"Universe Soldiers, The (Unknown) (Unl).nes",0
Game Genie (USA) (Unl).nes,0
Rescue - The Embassy Mission (USA).nes,9
City Connection (Europe).nes,6
Summer Carnival '92 - Recca (Japan).nes,1
Auto-Upturn (Asia) (PAL) (Unl).nes,4
"F-15 Strike Eagle (France) (En,Fr,Nl).nes",2
Probotector (Europe).nes,1
Nintendo - NTF2 System Cartridge (USA).nes,11
M.U.S.C.L.E. - Tag Team Match (USA).nes,0
America Oudan Ultra Quiz - Shijou Saidai no Tatakai (Japan).nes,1
Honshougi - Naitou 9 Dan Shougi Hiden (Japan).nes,0
Downtown - Nekketsu Koushinkyoku - Soreyuke Daiundoukai (Japan).nes,0
Ishin no Arashi (Japan).nes,0
Captain Skyhawk (Europe).nes,8
1943 - The Battle of Midway (Japan) (Beta).nes,1
Platoon (USA).nes,22
Zombie Nation (USA).nes,2
RoboCop 3 (Europe).nes,3
Teenage Mutant Hero Turtles - Tournament Fighters (Europe).nes,3
Nakajima Satoru - F-1 Hero (Japan).nes,1
Greg Norman's Golf Power (USA).nes,0
Olympus no Tatakai (Japan).nes,3
"Win, Lose or Draw (USA).nes",0
Vice - Project Doom (USA).nes,4
"Smurfs, The (Europe) (En,Fr,De,Es).nes",1
Fun Blaster Pak (Australia) (Unl).nes,8
Super Spike V'Ball + Nintendo World Cup (USA).nes,10
I Love Softball (Japan).nes,0
Business Wars (Japan).nes,13
Flying Dragon - The Secret Scroll (USA).nes,2
Dragon Warrior III (USA).nes,2
Wizardry III - Diamond no Kishi (Japan).nes,0
Tenkaichi Bushi - Keru Naguuru (Japan).nes,2
Shadowgate (France).nes,52
Pinball Quest (Japan).nes,3
"Bard's Tale, The - Tales of the Unknown (USA) (Beta 1).nes",3
Pinball Quest (USA).nes,3
DuckTales 2 (France).nes,1
Mississippi Satsujin Jiken (Japan).nes,0
Marusa no Onna (Japan).nes,3
Star Luster (Japan).nes,1
"Final Fantasy I, II (Japan).nes",6
Binary Land (Japan).nes,2
Mashin Eiyuu Den Wataru Gaiden (Japan).nes,18
Ninja Gaiden (USA).nes,10
Bomber Man II (Japan).nes,0
Hokuto no Ken 3 - Shin Seiki Souzou Seiken Restuden (Japan).nes,2
Wheel of Fortune - Family Edition (USA).nes,1
Golf Grand Slam (USA).nes,0
Hyper Olympic (Japan).nes,0
Bad Street Brawler (USA).nes,4
Home Alone (USA).nes,0
Hiryuu no Ken Special - Fighting Wars (Japan).nes,4
Ide Yousuke Meijin no Jissen Mahjong (Japan) (Rev A).nes,2
Teenage Mutant Ninja Turtles II - The Arcade Game (USA).nes,5
Alfred Chicken (USA).nes,2
Uncharted Waters (USA).nes,1
Attack of the Killer Tomatoes (USA).nes,6
Parody World - Monster Party (Japan) (Proto).nes,2
Cosmos Cop (Asia) (Unl).nes,0
Sky Shark (USA) (Rev 0A).nes,2
Star Wars - The Empire Strikes Back (USA).nes,6
Fighting Golf (Japan).nes,2
Chinese KungFu (Asia) (Unl).nes,3
Papillon (Asia) (Unl).nes,1
Little Ninja Brothers (Europe).nes,1
Toki (USA).nes,6
Widget (USA).nes,3
City Connection (USA).nes,6
Alfred Chicken (Europe).nes,2
Sansuu 2 Nen - Keisan Game (Japan).nes,13
100 Man Dollar Kid - Maboroshi no Teiou Hen (Japan).nes,2
Lucky Bingo 777 (Asia) (PAL) (Unl).nes,0
Monster in My Pocket (USA).nes,8
RoboCop (Japan).nes,3
"Mike Tyson's Punch-Out!! (Japan, USA).nes",16
Dragon Quest (Japan).nes,1
Tiles of Fate (USA) (Unl).nes,0
Pipe 5 (Asia) (Unl).nes,3
Onyanko Town (Japan).nes,1
Makai Mura (Japan).nes,7
Tom & Jerry - The Ultimate Game of Cat and Mouse! (Europe).nes,3
Mito Koumon - Sekai Manyuu Ki (Japan).nes,3
Super C (USA).nes,0
Double Dragon III - The Sacred Stones (Europe).nes,1
Chaos World (Japan).nes,3
Soccer (World).nes,6
Captain ED (Japan).nes,5
Pirates! (Europe).nes,1
Paperboy 2 (USA).nes,18
Houma ga Toki (Japan).nes,6
NES Open Tournament Golf (Europe).nes,0
F-117A - Stealth Fighter (USA).nes,6
Castlevania III - Dracula's Curse (USA).nes,12
Hello Kitty World (Japan).nes,2
Millionaire (Asia) (PAL) (Unl).nes,0
Wai Wai World (Japan).nes,7
"Balloon Monster (Unknown) (NTDEC, Gluk Video) (Unl).nes",0
Airwolf (Europe).nes,4
Youkai Douchuuki (Japan).nes,5
Oishinbo - Kyuukyoku no Menu Sanbon Shoubu (Japan).nes,1
Kunio-kun no Nekketsu Soccer League (Japan).nes,0
Ghostbusters (Japan).nes,2
Daikoukai Jidai (Japan).nes,1
Super Pang (Asia) (PAL) (Unl).nes,0
Family Feud (USA).nes,0
Arch Rivals - A Basketbrawl! (USA).nes,0
Laser Invasion (USA).nes,16
Ninja-kun - Ashura no Shou (Japan).nes,0
Hoshi o Miru Hito (Japan).nes,1
Time Lord (USA).nes,0
Pro Sport Hockey (USA).nes,3
Donkey Kong Jr. (Japan).nes,7
Konamic Sports in Seoul (Japan).nes,6
Yoshi's Cookie (USA).nes,0
Master Chu and the Drunkard Hu (USA) (Unl).nes,5
Iron Tank - The Invasion of Normandy (USA).nes,2
Hebereke (Japan).nes,6
Street Gangs (Europe).nes,3
Defender of the Crown (France).nes,4
Shadowgate (Germany).nes,52
Karateka (Japan).nes,0
Bump'n'Jump (USA).nes,1
Tecmo Cup - Soccer Game (USA).nes,2
Banana (Japan) (Beta).nes,0
Astro Robo Sasa (Japan).nes,0
Teenage Mutant Hero Turtles II - The Arcade Game (Europe).nes,5
Q-bert (USA).nes,2
Ninja Gaiden III - The Ancient Ship of Doom (USA).nes,2
Batman - The Video Game (USA).nes,1
Donald Land (Japan).nes,2
Venice Beach Volleyball (USA) (Beta) (Unl).nes,0
JuJu Densetsu (Japan).nes,6
Legendary Wings (USA).nes,10
Punch-Out!! (USA).nes,16
Quattro Sports (USA) (Unl).nes,5
Teenage Mutant Ninja Turtles II - The Manhattan Project (Japan).nes,9
Drac's Night Out (USA) (Proto).nes,0
Donkey Kong (World) (Rev A).nes,3
Ys III - Wanderers from Ys (Japan).nes,4
Kid Niki - Radical Ninja (USA) (Rev A).nes,6
Mahjong Club Nagatachou - Sousaisen (Japan).nes,0
Tiny Toon Adventures Cartoon Workshop (USA).nes,1
Sansuu 4 Nen - Keisan Game (Japan) (Beta).nes,1
Momotarou Dentetsu (Japan).nes,2
Tsuri Kichi Sanpei - Blue Marlin Hen (Japan).nes,0
"Black Bass II, The (Japan).nes",0
Castelian (Europe).nes,1
Family Block (Japan).nes,0
Formation Z (Japan) (Rev A).nes,2
Beetlejuice (USA).nes,1
Cobra Command (Japan).nes,1
Indiana Jones and the Last Crusade (USA) (UBI Soft).nes,0
Rockman 5 - Blues no Wana! (Japan).nes,4
Little Mermaid - Ningyo Hime (Japan).nes,1
Winter Games (USA).nes,0
Captain Tsubasa (Japan).nes,4
Nagagutsu o Haita Neko - Sekai Isshuu 80 Nichi Daibouken (Japan) (Beta).nes,1
1991 Du Ma Racing (Asia) (Unl).nes,20
Snow Brothers (Europe).nes,17
Wayne's World (USA).nes,3
Big Nose Freaks Out (USA) (Unl).nes,0
Werewolf - The Last Warrior (Europe).nes,5
Shadowgate (Sweden).nes,52
Wrath of the Black Manta (USA) (Rev A).nes,1
Banana (Japan).nes,0
Bill & Ted's Excellent Video Game Adventure (USA).nes,1
Shingen the Ruler (USA).nes,3
Tatakae! Chou Robot Seimeitai Transformers - Convoy no Nazo (Japan).nes,1
Bubble Bobble (USA).nes,15
Baseball Fighter (Japan).nes,2
Swamp Thing (USA).nes,4
NES Open Tournament Golf (USA).nes,0
Times of Lore (Japan).nes,2
Batman Returns (Unknown) (Beta).nes,4
Donkey Kong Jr. (USA) (GameCube Edition).nes,7
Formation Z (Japan).nes,2
World Boxing (Japan).nes,1
Kurogane Hiroshi no Yosou Daisuki! - Kachiuma Densetsu (Japan).nes,1
Burai Fighter (Japan).nes,0
"Gorilla Man, The (Japan).nes",14
Jackpot (Australia) (Unl).nes,1
Fun House (USA).nes,0
Tom & Jerry (Japan).nes,3
"New Zealand Story, The (Europe).nes",3
Quinty (Japan).nes,1
Captain Comic - The Adventure (USA) (Unl).nes,7
WWF King of the Ring (USA).nes,0
Jongbou (Japan).nes,2
Crime Busters (Unknown) (Unl).nes,0
Totsuzen! Macchoman (Japan) (Beta).nes,4
"Battle of Olympus, The (USA).nes",3
Jackie Chan's Action Kung Fu (USA).nes,6
Doraemon - Giga Zombie no Gyakushuu (Japan).nes,8
Turbo Racing (Europe).nes,3
Racermate Challenge II (USA) (v3.11.088) (Unl).nes,1
Soccer League - Winner's Cup (Japan).nes,2
Nigel Mansell's World Championship Challenge (USA).nes,0
Adventure Island II (USA).nes,2
Casino Derby (Japan).nes,1
Top Gun (Japan).nes,2
Dao Shuai (Asia) (Unl).nes,5
Ufouria - The Saga (Europe) (Beta).nes,11
Jovial Race (Unknown) (Unl).nes,0
"Miracle Piano Teaching System, The (Germany).nes",0
Nightshade (USA).nes,3
DuckTales (Europe).nes,1
Layla (Japan).nes,1
Chack'n Pop (Japan).nes,0
G.I. Joe - The Atlantis Factor (USA).nes,14
Wheel of Fortune (USA).nes,1
A Ressha de Ikou (Japan).nes,0
"Adventures of Dr. Franken, The (USA) (Proto).nes",2
Dynamite Bowl (Japan).nes,2
Videomation (USA).nes,0
Mahjong Trap - Si Cuan Ma Que (Asia) (Unl).nes,0
Family School (Japan).nes,3
Uforce Power Games (USA) (Proto 2) [b].nes,2
Joshua & the Battle of Jericho (USA) (v6.0) (Unl).nes,1
Chip 'n Dale - Rescue Rangers 2 (USA) (Beta).nes,8
Datach - Dragon Ball Z - Gekitou Tenkaichi Budoukai (Japan).nes,0
Gradius II (Japan).nes,2
Cheetahmen II (USA) (Unl).nes,0
Family Mahjong II - Shanghai e no Michi (Japan).nes,3
Gradius (Japan) (ArchiMENdes Hen).nes,0
"Adventures of Rad Gravity, The (USA).nes",4
Ikari Warriors II - Victory Road (USA).nes,4
Zelda II - The Adventure of Link (Europe) (Rev A).nes,21
Kouryuu Densetsu Villgust Gaiden (Japan).nes,4
Moe Pro! - Saikyou Hen (Japan).nes,16
Panic Restaurant (Europe).nes,2
Mighty Final Fight (Europe).nes,1
"Ice Climber (USA, Europe).nes",4
Maharaja (Japan).nes,5
NARC (USA).nes,0
Jumbo Ozaki no Hole in One Professional (Japan).nes,0
AV Dragon Mahjang (Japan) (Unl).nes,1
Chip 'n Dale - Rescue Rangers (Europe).nes,14
Famicom Top Management (Japan).nes,1
Super Momotarou Dentetsu (Japan).nes,0
Superman (USA).nes,7
Hidden Chinese Chess - An Qi (Asia) (NTSC) (Unl).nes,0
Exerion (Japan).nes,2
Commando (USA).nes,0
Shinobi (USA) (Unl).nes,5
Heavy Shreddin' (USA).nes,1
Gauntlet II (Europe).nes,1
Gauntlet (USA).nes,2
Flipull - An Exciting Cube Game (Japan) (En).nes,0
"Mach Rider (Japan, USA).nes",6
Super Cartridge Ver 4 - 6 in 1 (Asia) (Unl).nes,15
Advanced Dungeons & Dragons - Heroes of the Lance (USA) (Beta).nes,21
Superstar Pro Wrestling (Japan).nes,8
Image Fight (USA).nes,4
Adventures of Lolo (Japan).nes,1
Elevator Action (Japan).nes,0
Side Pocket (USA).nes,12
Snake Rattle n Roll (Europe).nes,8
Ice Hockey (USA).nes,0
Death Race (USA) (Unl).nes,3
Prince of Persia (USA).nes,0
Felix the Cat (USA).nes,5
Racermate Challenge II (USA) (v5.01.033) (Unl).nes,1
Kyouryuu Sentai Zyuranger (Japan).nes,1
Shinsenden (Japan).nes,4
Nakajima Satoru Kanshuu - F-1 Hero 2 (Japan).nes,1
Chou Fuyuu Yousai Exed Exes (Japan).nes,1
Hitler no Fukkatsu - Top Secret (Japan).nes,2
Ninja Ryuuken Den (Japan).nes,10
Space Hunter (Japan).nes,1
Namcot Mahjong III - Mahjong Tengoku (Japan).nes,5
Anticipation (USA).nes,1
Dragon's Lair (Japan).nes,0
Splatter House - Wanpaku Graffiti (Japan).nes,7
Chip to Dale no Daisakusen (Japan).nes,14
New York Nyankies (Japan).nes,0
Mickey Mouse - Dream Balloon (USA) (Beta).nes,1
Mappy (Japan).nes,0
Dash Yarou (Japan).nes,1
Meikyuu Kumikyoku - Milon no Daibouken (Japan).nes,0
Monopoly (USA).nes,3
Woody Poko (Japan).nes,4
Dough Boy (Japan).nes,0
Cyber Stadium Series - Base Wars (USA).nes,7
Stack-Up (World).nes,15
Monopoly (Germany).nes,4
Gremlin 2 - Shinshu Tanjou (Japan).nes,3
Monster Party (USA).nes,1
Cosmo Police Galivan (Japan).nes,2
"Lone Ranger, The (USA).nes",8
Iron Tank - The Invasion of Normandy (Europe).nes,2
Lupin Sansei - Pandora no Isan (Japan).nes,4
Great Battle Cyber (Japan).nes,7
Darkwing Duck (Europe).nes,4
Famicom Jump - Eiyuu Retsuden (Japan).nes,3
Wit's (Japan).nes,2
Cosmic Wars (Japan).nes,1
Stealth ATF (USA).nes,2
Akagawa Jirou no Yuurei Ressha (Japan).nes,0
American Gladiators (USA).nes,1
Magnum Kikiippatsu - Empire City - 1931 (Japan).nes,3
Legends of the Diamond - The Baseball Championship Game (USA).nes,7
Goal! (Europe).nes,2
Puzznic (Europe).nes,0
BreakThru (USA).nes,1
Magic Block (Unknown) (Unl).nes,0
Magician (USA).nes,5
"Chessmaster, The (USA) (Rev A).nes",0
Maniac Mansion (Japan).nes,13
Akumajou Special - Boku Dracula-kun (Japan).nes,1
Cyberball (USA).nes,0
Mappy Kids (Japan).nes,3
Lemmings (USA).nes,3
Keiba Simulation - Honmei (Japan).nes,5
Famicom Jump II - Saikyou no 7 Nin (Japan).nes,10
Galactic Crusader (USA) (Unl).nes,1
Monopoly (France).nes,4
New Ghostbusters II (Europe).nes,4
Hector '87 (Japan).nes,1
Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan).nes,9
Huang Di (Asia) (Unl).nes,4
Tecmo Cup - Football Game (Spain).nes,2
Chester Field - Ankoku Shin e no Chousen (Japan) (Beta).nes,1
Bases Loaded (USA) (Rev B).nes,0
Solomon's Key (Europe).nes,0
Mega Man 6 (USA).nes,11
Jin Gwok Sei Chuen Saang (Asia) (Unl).nes,0
Raid on Bungeling Bay (Japan) (En) (Rev A).nes,0
Bionic Commando (Europe).nes,0
Hogan's Alley (World).nes,12
Puzslot (Japan).nes,1
Astyanax (USA).nes,2
Magmax (USA).nes,0
Treasure Master (USA).nes,6
Ghostbusters (Japan) (Beta).nes,2
Ikari Warriors (USA).nes,0
Bram Stoker's Dracula (Europe).nes,0
"Tennis (Japan, USA).nes",12
Air Fortress (USA).nes,0
Hanjuku Hero (Japan).nes,5
Choujin - Ultra Baseball (Japan).nes,10
Gegege no Kitarou - Youkai Daimakyou (Japan).nes,3
Daiku no Gen-san 2 - Akage no Dan no Gyakushuu (Japan).nes,8
Target Renegade (USA).nes,4
Indiana Jones and the Temple of Doom (USA) (Unl).nes,1
B-Wings (Japan).nes,0
Teenage Mutant Ninja Turtles (USA).nes,4
Thunder & Lightning (USA).nes,0
RoboCop versus The Terminator (USA) (Proto).nes,7
Dragon Warrior (USA) (Rev A).nes,1
War in the Gulf (Brazil) (Unl).nes,2
Kirby's Adventure (Germany).nes,7
R.C. Pro-Am (Europe) (Rev A).nes,0
Rumble Station - 15 in 1 (USA) (Unl).nes,68
Little League Baseball - Championship Series (USA).nes,7
Zelda II - The Adventure of Link (Europe).nes,21
Kickle Cubicle (USA).nes,6
Yamamura Misa Suspense - Kyouto Hana no Misshitsu Satsujin Jiken (Japan).nes,5
AV Pachi-Slot (Japan) (Unl).nes,4
Sword Master (USA).nes,0
Ultimate League Soccer (Italy) (Unl).nes,2
Batman - Return of the Joker (Europe).nes,5
Dash Galaxy in the Alien Asylum (USA).nes,1
Rockman 4 - Aratanaru Yabou!! (Japan).nes,7
"Simpsons, The - Bartman Meets Radioactive Man (USA).nes",5
Mermaids of Atlantis - The Riddle of the Magic Bubble (USA) (Unl).nes,0
Nobunaga no Yabou - Bushou Fuuun Roku (Japan).nes,14
Ghostbusters (USA).nes,2
Arctic (Japan).nes,0
Gun Nac (USA).nes,4
4 Nin Uchi Mahjong (Japan).nes,1
Donkey Kong Jr. no Sansuu Asobi (Japan).nes,2
Silent Assault (Asia) (PAL) (Unl).nes,0
Taito Grand Prix - Eikou e no License (Japan).nes,7
Soap Panic (Japan) (Unl).nes,1
Karnov (Japan) (Rev 1).nes,2
G.I. Joe - A Real American Hero (USA).nes,15
Jajamaru no Daibouken (Japan).nes,0
Yo! Noid (USA).nes,7
Battletoads (Japan).nes,11
Final Fantasy (Japan) (Rev 0A).nes,2
Orb 3D (USA).nes,2
Milon's Secret Castle (USA).nes,0
Nintendo World Championships 1990 (USA).nes,15
Super Chinese 2 - Dragon Kid (Japan).nes,1
Tecmo World Cup Soccer (Europe).nes,0
To the Earth (Europe).nes,0
Ninja-kun - Majou no Bouken (Japan).nes,0
Sunday Funday - The Ride (USA) (Unl).nes,7
Gradius (Japan).nes,0
Idol Shisen Mahjong (Japan) (Unl).nes,4
Ikari Warriors (USA) (Rev A).nes,0
Plasma Ball (Japan).nes,0
Titan Warriors (USA) (Proto).nes,1
Fushigi no Umi no Nadia (Japan).nes,2
Tetsudou Ou - Famicom Boardgame (Japan).nes,0
Famista '92 (Japan).nes,8
Yousei Monogatari - Rod Land (Japan).nes,0
Side Pocket (Europe).nes,0
Sky Kid (Japan).nes,6
Urusei Yatsura - Lum no Wedding Bell (Japan) (Beta).nes,1
Time Diver Eon Man (USA) (Proto).nes,9
Jigoku Gokuraku Maru (Japan).nes,0
James Bond Jr (USA).nes,3
Action 52 (USA) (Rev A) (Unl).nes,18
Kyuukyoku Harikiri Stadium - '88 Senshu Shin Data Version (Japan).nes,1
Star Soldier (Japan).nes,1
Napoleon Senki (Japan).nes,1
Stinger (USA).nes,0
Star Wars - The Empire Strikes Back (Japan).nes,6
Crisis Force (Japan).nes,1
Big Nose the Caveman (USA) (Unl).nes,3
Kanshakudama Nage Kantarou no Toukaidou Gojuusan Tsugi (Japan).nes,0
Hyper Sports (Japan) (Rev 1).nes,0
Shanghai (Japan) (Sample).nes,0
King of Kings (Japan).nes,4
Kirby's Adventure (USA).nes,8
Dr. Mario (USA) (Beta).nes,13
Goal! Two (USA).nes,21
"King of Kings, The (USA) (v1.2) (Unl).nes",3
Honoo no Toukyuuji - Dodge Danpei (Japan).nes,10
Seicross (USA).nes,5
"Bard's Tale, The (USA).nes",3
Jeopardy! (USA).nes,0
Takahashi Meijin no Bugutte Honey (Japan).nes,6
Youkai Club (Japan).nes,1
Little Red Hood - Xiao Hong Mao (Asia) (Unl).nes,1
Goonies (Japan).nes,0
Chip to Dale no Daisakusen 2 (Japan).nes,8
Track & Field II (USA).nes,5
Kaiketsu Yancha Maru (Japan).nes,6
Hudson Hawk (Japan).nes,2
Rygar (Europe).nes,0
Metal Fighter (USA) (Unl).nes,1
ASO - Armored Scrum Object (Japan).nes,0
Pegasus 4 in 1 (Unknown) (Unl).nes,3
Tsuppari Oozumou (Japan).nes,2
Road Fighter (Japan).nes,0
Astyanax (Europe).nes,2
Ikari III - The Rescue (USA).nes,15
Joe & Mac (USA).nes,1
Phantom Fighter (USA).nes,0
Solomon's Key 2 (Europe).nes,1
Cross Fire (USA) (Proto).nes,5
Spiritual Warfare (USA) (Beta) (Unl).nes,8
Family Quiz - 4-nin wa Rival (Japan).nes,1
Twin Eagle (USA).nes,1
Pu Ke Jing Ling (China) (Unl).nes,0
Robin Hood - Prince of Thieves (Spain).nes,5
Hyper Olympic (Japan) (Genteiban!).nes,0
Yamamura Misa Suspense - Kyouto Ryuu no Tera Satsujin Jiken (Japan).nes,9
Choujinrou Senki Warwolf (Japan).nes,6
Hiryuu no Ken Special - Fighting Wars (Japan) (Beta).nes,4
Wrath of the Black Manta (USA).nes,1
Rad Racer II (USA).nes,1
"Legend of Zelda, The (USA) (Rev B) (GameCube Edition).nes",36
Journey to Silius (Europe).nes,18
Shanghai II (Japan).nes,0
Roundball - 2-on-2 Challenge (USA).nes,1
Kujaku Ou (Japan).nes,5
Bikkuriman World - Gekitou Sei Senshi (Japan).nes,2
Mahjong (Japan) (Rev B).nes,2
Chess Academy (Asia) (NTSC) (Unl).nes,0
Bible Adventures (USA) (v1.3) (Unl).nes,1
Space Invaders (Japan).nes,1
Pachicom (Japan).nes,0
Gomoku Narabe (Japan).nes,5
Burai Fighter (Europe).nes,0
Adventures in the Magic Kingdom (USA).nes,4
Best Play Pro Yakyuu II (Japan).nes,2
Wild Gunman (World) (Rev A).nes,10
